model_name,preprocessing_steps,item_accuracy,char_accuracy,inference_time,average_type_textType1,average_region_bottom,average_length_short,average_length_medium,average_length_long,average_size_large,average_size_medium,average_normalized_levenshtein,average_bleu_score,average_rouge_rouge-1,average_rouge_rouge-2,average_rouge_rouge-l
base_easyocr,no_preprocessing,0.4154624277456647,0.6581156716417911,19.625627756118774,0.5634782608695652,0.5634782608695652,0.757201646090535,0.5066666666666667,0.24299065420560748,0.6017699115044248,0.5084745762711864,0.709051724137931,0.34511123335554,0.5999306661514432,0.32451608008651994,0.5653163575128818
base_easyocr,sharpening,0.4190751445086705,0.6629680998613038,19.0181667804718,0.5620689655172414,0.5620689655172414,0.7540983606557377,0.5043859649122807,0.25,0.597667638483965,0.510548523206751,0.7097148541114058,0.34625751410832756,0.6007516364749093,0.32701018082791544,0.566091350005913
base_easyocr,denoising,0.41401734104046245,0.6554307116104869,25.520201444625854,0.5602094240837696,0.5602094240837696,0.7603305785123967,0.49777777777777776,0.2358490566037736,0.6,0.5042016806722689,0.7092175066312998,0.34117517217027016,0.5966145539178441,0.3204723239423601,0.5637746160920504
base_easyocr,binarization,0.3663294797687861,0.6619794483504597,19.8171124458313,0.5542406311637081,0.5542406311637081,0.7296137339055794,0.48633879781420764,0.24175824175824176,0.5819397993311036,0.5144230769230769,0.7017572944297082,0.33186172868281,0.5707702851606714,0.30539821398452754,0.5373581646099541
base_easyocr,sharpening_denoising,0.4147398843930636,0.6579316799251287,25.327003240585327,0.5609756097560976,0.5609756097560976,0.7613168724279835,0.49777777777777776,0.2358490566037736,0.5982142857142857,0.5084033613445378,0.7088859416445623,0.33982140033675906,0.5963536714820646,0.31985721003830475,0.5628882250541091
base_easyocr,sharpening_binarization,0.3432080924855491,0.6321637426900585,20.033071279525757,0.5494736842105263,0.5494736842105263,0.7467248908296943,0.46540880503144655,0.1839080459770115,0.5868055555555556,0.4919786096256685,0.6710875331564987,0.31087298043224754,0.5562916599121834,0.2813751065183815,0.5222413481667801
base_easyocr,denoising_binarization,0.41690751445086704,0.6615168539325843,25.92013716697693,0.5684575389948007,0.5684575389948007,0.7704918032786885,0.5043859649122807,0.23809523809523808,0.5988200589970502,0.5252100840336135,0.7112068965517242,0.3410660903642816,0.5973678514946894,0.31944514445385835,0.562807207994513
base_easyocr,sharpening_denoising_binarization,0.41763005780346824,0.6612072999532054,25.630086421966553,0.5726643598615917,0.5726643598615917,0.7755102040816326,0.5087719298245614,0.23809523809523808,0.6017699115044248,0.5313807531380753,0.7088859416445623,0.34085428870988493,0.5982727811462498,0.31992682653368504,0.5654180010301222
